Time,SunX,SunY,EarthX,EarthY,MoonX,MoonY,
6199200,0,0,141436235405,301,50245389068,141083123120,032,50128737988,
6220800,0,0,141650592358,406,49639432291,141290635589,556,49544454347,
6242400,0,0,141862338856,937,49032562099,141496837767,079,48959598628,
6264000,0,0,142071470859,863,48424790604,141701741324,696,48374101418,
6285600,0,0,142277984437,944,47816129939,141905352774,664,47787892908,
6307200,0,0,142481875773,345,47206592255,142107673506,124,47200903272,
6328800,0,0,142683141158,863,46596189712,142308699853,721,46613063030,
6350400,0,0,142881776996,783,45984934478,142508423195,811,46024303396,
6372000,0,0,143077779797,405,45372838727,142706830079,538,45434556619,
6393600,0,0,143271146177,275,44759914627,142903902369,758,44843756285,
6415200,0,0,143461872857,168,44146174344,143099617418,58,44251837615,
6436800,0,0,143649956659,845,43531630037,143293948252,188,43658737729,
6458400,0,0,143835394507,652,42916293849,143486863771,573,43064395889,
6480000,0,0,144018183419,977,42300177913,143678328963,872,42468753719,
6501600,0,0,144198320510,62,41683294341,143868305121,167,41871755398,
6523200,0,0,144375802985,102,41065655229,144056750063,772,41273347833,
6544800,0,0,144550628137,96,40447272650,144243618365,325,40673480807,
6566400,0,0,144722793350,037,39828158654,144428861577,275,40072107106,
6588000,0,0,144892296085,81,39208325265,144612428450,696,39469182628,
6609600,0,0,145059133890,776,38587784483,144794265153,691,38864666471,
6631200,0,0,145223304388,897,37966548279,144974315483,38258521010,
6652800,0,0,145384805280,137,37344628597,145152521068,768,37650711957,
6674400,0,0,145543634338,092,36722037351,145328821571,761,37041208405,
6696000,0,0,145699789407,708,36098786427,145503154872,631,36429982870,
6717600,0,0,145853268403,106,35474887679,145675457253,125,35817011319,
6739200,0,0,146004069305,5,34850352931,145845663569,391,35202273191,
6760800,0,0,146152190161,205,34225193976,146013707417,795,34585751416,
6782400,0,0,146297629079,733,33599422576,146179521293,833,33967432429,
6804000,0,0,146440384231,96,32973050459,146343036744,948,33347306180,
6825600,0,0,146580453848,352,32346089323,146504184518,171,32725366149,
6847200,0,0,146717836217,253,31718550833,146662894703,648,32101609347,
6868800,0,0,146852529683,194,31090446621,146819096875,201,31476036337,
6890400,0,0,146984532645,235,30461788284,146972720229,133,30848651236,
6912000,0,0,147113843555,301,29832587388,147123693722,515,30219461730,
6933600,0,0,147240460916,521,29202855465,147271946212,218,29588479090,
6955200,0,0,147364383281,528,28572604009,147417406595,914,28955718178,
6976800,0,0,147485609250,732,27941844484,147560003956,24,28321197468,
6998400,0,0,147604137470,53,27310588316,147699667709,241,27684939054,
7020000,0,0,147719966631,455,26678846897,147836327758,1,27046968668,
7041600,0,0,147833095466,246,26046631581,147969914653,067,26407315684,
7063200,0,0,147943522747,833,25413953688,148100359758,304,25766013129,
7084800,0,0,148051247287,229,24780824501,148227595426,239,25123097683,
7106400,0,0,148156267931,322,24147255266,148351555179,773,24478609678,
7128000,0,0,148258583560,57,23513257194,148472173902,496,23832593083,
7149600,0,0,148358193086,598,22878841457,148589388036,814,23185095487,
7171200,0,0,148455095449,7,22244019192,148703135789,617,22536168063,
7192800,0,0,148549289616,253,21608801499,148813357344,862,21885865527,
7214400,0,0,148640774576,063,20973199445,148919995082,153,21234246079,
7236000,0,0,148729549339,644,20337224060,149022993800,122,20581371325,
7257600,0,0,148815612935,457,19700886339,149122300943,122,19927306190,
7279200,0,0,148898964407,133,19064197246,149217866829,498,19272118803,
7300800,0,0,148979602810,693,18427167714,149309644879,435,18615880369,
7322400,0,0,149057527211,807,17789808645,149397591840,176,17958665016,
7344000,0,0,149132736683,107,17152130914,149481668006,219,17300549624,
7365600,0,0,149205230301,596,16514145368,149561837431,972,16641613632,
7387200,0,0,149275007146,18,15875862835,149638068134,268,15981938825,
7408800,0,0,149342066295,356,15237294118,149710332282,102,15321609095,
7430400,0,0,149406406825,086,14598450006,149778606371,023,14660710190,
7452000,0,0,149468027806,894,13959341270,149842871379,703,13999329441,
7473600,0,0,149526928306,205,13319978673,149903112906,368,13337555471,
7495200,0,0,149583107380,954,12680372968,149959321283,045,12675477895,
7516800,0,0,149636564080,5,12040534904,150011491665,822,12013187000,
7538400,0,0,149687297444,839,11400475232,150059624099,701,11350773427,
7560000,0,0,149735306504,148,10760204704,150103723556,977,10688327830,
7581600,0,0,149780590278,662,10119734080,150143799948,475,10025940549,
7603200,0,0,149823147778,886,9479074134,150179868107,42,9363701269,
7624800,0,0,149862978006,137,8838235652,150211947746,1,8701698688,
7646400,0,0,149900079953,419,8197229440,150240063385,908,8040020188,
7668000,0,0,149934452606,611,7556066328,150264244261,712,7378751509,
7689600,0,0,149966094945,947,6914757172,150284524201,839,6717976446,
7711200,0,0,149995005947,788,6273312858,150300941485,258,6057776541,
7732800,0,0,150021184586,638,5631744305,150313538677,763,5398230804,
7754400,0,0,150044629837,407,4990062468,150322362449,146,4739415443,
7776000,0,0,150065340677,868,4348278342,150327463373,44,4081403609,
