


T,X,Z,Y
1290,1.253,14.089,2.115,
1291,1.529,13.098,2.522,
1292,1.857,12.227,3.065,
1293,2.263,11.49,3.773,
1294,2.773,10.913,4.687,
1295,3.422,10.544,5.853,
1296,4.245,10.46,7.32,
1297,5.28,10.784,9.125,
1298,6.56,11.696,11.262,
1299,8.098,13.432,13.626,
1300,9.85,16.242,15.928,
1301,11.676,20.241,17.618,
1302,13.297,25.162,17.942,
1303,14.321,30.137,16.288,
1304,14.38,33.905,12.743,
1305,13.354,35.531,8.283,
1306,11.465,35.021,4.197,
1307,9.156,33.119,1.274,
1308,6.861,30.658,-0.407,
1309,4.859,28.162,-1.163,
1310,3.261,25.847,-1.373,
1311,2.064,23.757,-1.322,
1312,1.205,21.872,-1.182,
1313,0.606,20.162,-1.045,
1314,0.192,18.601,-0.952,
1315,-0.098,17.17,-0.917,
1316,-0.313,15.855,-0.943,
1317,-0.487,14.648,-1.032,
1318,-0.647,13.54,-1.185,
1319,-0.815,12.526,-1.409,
1320,-1.009,11.604,-1.716,
1321,-1.245,10.774,-2.125,
1322,-1.543,10.042,-2.662,
1323,-1.925,9.42,-3.364,
1324,-2.417,8.934,-4.276,
1325,-3.053,8.63,-5.457,
1326,-3.874,8.586,-6.969,
1327,-4.926,8.929,-8.87,
1328,-6.254,9.859,-11.183,
1329,-7.886,11.655,-13.829,
1330,-9.798,14.646,-16.525,
1331,-11.853,19.056,-18.656,
1332,-13.745,24.681,-19.289,
1333,-15.001,30.54,-17.561,
1334,-15.148,35.037,-13.462,
1335,-14.001,36.932,-8.203,
1336,-11.827,36.245,-3.446,
1337,-9.174,33.978,-0.165,
1338,-6.569,31.186,1.616,
1339,-4.33,28.473,2.351,
1340,-2.568,26.043,2.516,
1341,-1.258,23.906,2.445,
1342,-0.314,22.016,2.331,
1343,0.361,20.326,2.27,
1344,0.859,18.805,2.306,
1345,1.251,17.432,2.455,
1346,1.598,16.198,2.73,
1347,1.944,15.103,3.14,
1348,2.327,14.152,3.703,
1349,2.78,13.363,4.442,
1350,3.334,12.768,5.388,
1351,4.023,12.42,6.577,
1352,4.878,12.402,8.038,
1353,5.928,12.836,9.778,
1354,7.19,13.888,11.747,
1355,8.65,15.745,13.79,
1356,10.236,18.556,15.583,
1357,11.786,22.285,16.619,
1358,13.033,26.532,16.334,
1359,13.662,30.483,14.425,
1360,13.44,33.194,11.19,
1361,12.352,34.128,7.486,
1362,10.632,33.434,4.233,
1363,8.638,31.702,1.929,
1364,6.698,29.53,0.589,
1365,5.019,27.301,-0.024,
1366,3.683,25.186,-0.186,
1367,2.687,23.235,-0.11,
1368,1.986,21.447,0.073,
1369,1.52,19.807,0.294,
1370,1.233,18.3,0.524,
1371,1.081,16.914,0.759,
1372,1.031,15.64,1.007,
1373,1.062,14.472,1.283,
1374,1.162,13.405,1.608,
1375,1.33,12.439,2.004,
1376,1.569,11.577,2.5,
1377,1.893,10.827,3.131,
1378,2.319,10.209,3.937,
1379,2.874,9.756,4.971,
1380,3.589,9.53,6.287,
1381,4.506,9.626,7.942,
1382,5.665,10.199,9.972,
1383,7.098,11.47,12.348,
1384,8.806,13.722,14.903,
1385,10.714,17.216,17.223,
1386,12.616,21.975,18.586,
1387,14.148,27.466,18.129,
1388,14.854,32.469,15.393,
1389,14.409,35.589,10.922,
1390,12.841,36.206,6.108,
1391,10.541,34.806,2.236,
1392,8.026,32.38,-0.211,
1393,5.702,29.717,-1.439,
1394,3.778,27.202,-1.885,
1395,2.299,24.945,-1.931,
1396,1.216,22.933,-1.824,
1397,0.445,21.129,-1.702,
1398,-0.1,19.497,-1.632,
1399,-0.497,18.013,-1.643,
1400,-0.805,16.66,-1.745,
1401,-1.074,15.429,-1.944,
1402,-1.338,14.316,-2.248,
1403,-1.629,13.32,-2.672,
1404,-1.973,12.449,-3.238,
1405,-2.397,11.719,-3.976,
1406,-2.93,11.159,-4.924,
1407,-3.605,10.821,-6.129,
1408,-4.457,10.788,-7.637,
1409,-5.524,11.189,-9.476,
1410,-6.835,12.211,-11.626,
1411,-8.392,14.087,-13.953,
1412,-10.139,17.045,-16.134,
1413,-11.914,21.143,-17.592,
1414,-13.424,26.021,-17.594,
1415,-14.282,30.75,-15.64,
1416,-14.161,34.115,-11.966,
1417,-13.001,35.346,-7.614,
1418,-11.063,34.591,-3.78,
1419,-8.786,32.611,-1.116,
1420,-6.573,30.172,0.378,
1421,-4.669,27.733,1.028,
1422,-3.163,25.474,1.187,
1423,-2.043,23.429,1.114,
1424,-1.244,21.579,0.965,
1425,-0.693,19.896,0.818,
1426,-0.317,18.355,0.71,
1427,-0.06,16.941,0.651,
1428,0.122,15.639,0.642,
1429,0.261,14.44,0.68,
1430,0.38,13.337,0.766,
1431,0.498,12.322,0.902,
1432,0.627,11.391,1.094,
1433,0.782,10.54,1.353,
1434,0.975,9.768,1.698,
1435,1.221,9.078,2.152,
1436,1.54,8.477,2.748,
1437,1.955,7.983,3.53,
1438,2.496,7.628,4.553,
1439,3.203,7.469,5.883,
1440,4.121,7.605,7.593,
1441,5.304,8.197,9.744,
1442,6.799,9.494,12.341,
1443,8.627,11.84,15.245,
1444,10.732,15.602,18.032,
1445,12.905,20.927,19.864,
1446,14.731,27.303,19.621,
1447,15.643,33.268,16.582,
1448,15.202,37.003,11.326,
1449,13.412,37.666,5.642,
1450,10.756,35.93,1.187,
1451,7.875,33.102,-1.493,
1452,5.253,30.148,-2.742,
1453,3.114,27.477,-3.136,
1454,1.489,25.159,-3.138,
1455,0.304,23.149,-3.029,
1456,-0.548,21.382,-2.956,
1457,-1.173,19.813,-2.985,
1458,-1.662,18.416,-3.148,
1459,-2.086,17.179,-3.457,
1460,-2.501,16.102,-3.924,
1461,-2.953,15.197,-4.563,
1462,-3.478,14.49,-5.394,
1463,-4.112,14.022,-6.44,
1464,-4.885,13.862,-7.721,
1465,-5.821,14.105,-9.237,
1466,-6.936,14.879,-10.948,
1467,-8.219,16.329,-12.735,
1468,-9.618,18.573,-14.356,
1469,-11.009,21.606,-15.436,
1470,-12.194,25.173,-15.528,
1471,-12.923,28.7,-14.326,
1472,-12.98,31.44,-11.913,
1473,-12.291,32.825,-8.841,
1474,-10.982,32.764,-5.852,
1475,-9.315,31.599,-3.498,
1476,-7.581,29.82,-1.956,
1477,-5.997,27.82,-1.126,
1478,-4.682,25.824,-0.802,
1479,-3.67,23.931,-0.791,
1480,-2.943,22.173,-0.955,
1481,-2.462,20.551,-1.214,
1482,-2.18,19.062,-1.532,
1483,-2.061,17.701,-1.899,
1484,-2.076,16.465,-2.326,
1485,-2.208,15.357,-2.831,
1486,-2.45,14.387,-3.443,
1487,-2.806,13.569,-4.197,
1488,-3.289,12.935,-5.13,
1489,-3.918,12.532,-6.284,
1490,-4.717,12.438,-7.694,
1491,-5.712,12.765,-9.378,
1492,-6.92,13.668,-11.302,
1493,-8.333,15.334,-13.34,
1494,-9.893,17.925,-15.209,
1495,-11.458,21.457,-16.442,
1496,-12.785,25.621,-16.474,
1497,-13.565,29.686,-14.919,
1498,-13.533,32.705,-11.933,
1499,-12.625,34.022,-8.274,
